ID,prefLabel,altLabel,definition,broader,exactMatch,closeMatch
https://soilwise-he.github.io/soil-health#SoilOxidationReductionReaction,soil oxidation reduction reaction,,,soil chemical reaction,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilOxidationReductionReaction,
https://soilwise-he.github.io/soil-health#SoilOxygenConcentration,soil oxygen concentration,,,soil air physical properties; soil contents,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilOxygenConcentration,
https://soilwise-he.github.io/soil-health#SoilOxygenConsumption,soil oxygen consumption,,,soil biological processes; soil chemical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilOxygenConsumption,
https://soilwise-he.github.io/soil-health#SoilOxygenContents,soil oxygen contents,soil oxygen content,,soil air physical properties; soil contents,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilOxygenContent,
https://soilwise-he.github.io/soil-health#SoilOxygenDeficiency,soil oxygen deficiency,,,soil phenomena,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilOxygenDeficiency,
https://soilwise-he.github.io/soil-health#SoilOxygenDiffusionRate,soil oxygen diffusion rate,,,soil aeration index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilOxygenDiffusionRate,
https://soilwise-he.github.io/soil-health#SoilPackingArrangement,soil packing arrangement,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPackingArrangement,
https://soilwise-he.github.io/soil-health#SoilParticleArrangement,soil particle arrangement,,,soil particle physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilParticleArrangement,
https://soilwise-he.github.io/soil-health#SoilParticleDensity,soil particle density,,,soil density,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilParticleDensity,
https://soilwise-he.github.io/soil-health#SoilParticleMovement,soil particle movement,,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilParticleMovement,
https://soilwise-he.github.io/soil-health#SoilParticlePhysicalProperties,soil particle physical properties,soil particle physical property,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilParticlePhysicalProperty,
https://soilwise-he.github.io/soil-health#SoilParticleShape,soil particle shape,,,soil particle physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilParticleShape,
https://soilwise-he.github.io/soil-health#SoilParticleSize,soil particle size,,,soil particle physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilParticleSize,
https://soilwise-he.github.io/soil-health#SoilParticleSizeDistribution,soil particle size distribution,,,soil particle physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilParticleSizeDistribution,
https://soilwise-he.github.io/soil-health#SoilParticleSpecificSurfaceArea,soil particle specific surface area,,,soil particle physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilParticleSpecificSurfaceArea,
https://soilwise-he.github.io/soil-health#SoilParticleSurfaceCharge,soil particle surface charge,,,soil charge properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilParticleSurfaceCharge,
https://soilwise-he.github.io/soil-health#SoilParticles,soil particles,soil particle,,soil component,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilParticle,
https://soilwise-he.github.io/soil-health#SoilPenetrationResistance,soil penetration resistance,,,soil physical properties; soil strength index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPenetrationResistance,
https://soilwise-he.github.io/soil-health#SoilPermanentDeformation,soil permanent deformation,,,soil deformation,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPermanentDeformation,
https://soilwise-he.github.io/soil-health#SoilPermeability,soil permeability,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPermeability,
https://soilwise-he.github.io/soil-health#SoilPermittivity,soil permittivity,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPermittivity,
https://soilwise-he.github.io/soil-health#SoilpH,soil pH,,"Soil pH measures the concentration of hydrogen ions (H⁺) in the soil solution, indicating its acidity or alkalinity on a scale from 1 to 14. Neutral soils have a pH of 7, while values below 7 are acidic and above are alkaline. Soil pH significantly affects nutrient availability, microbial activity, and plant growth. For instance, nutrients like phosphorus are most available in a pH range of 6 to 7. Lime or sulfur applications can adjust soil pH to optimize conditions for crops. Source: USDA Natural Resources Conservation Service (NRCS).",observable soil properties; soil chemical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPH; http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-pH,
https://soilwise-he.github.io/soil-health#SoilPhenomena,soil phenomena,soil phenomenon,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPhenomena,
https://soilwise-he.github.io/soil-health#SoilPhosphorus,soil phosphorus,,,observable soil properties,,
https://soilwise-he.github.io/soil-health#SoilPLoss,soil phosphorus loss,soil P loss,,soil nutrient loss,,
https://soilwise-he.github.io/soil-health#SoilPhysicalCapacity,soil physical capacity,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPhysicalCapacity,
https://soilwise-he.github.io/soil-health#SoilPhysicalCrust,soil physical crust,,,soil crust,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPhysicalCrust,
https://soilwise-he.github.io/soil-health#SoilPhysicalDegradation,soil physical degradation,,,soil degradation,,
https://soilwise-he.github.io/soil-health#SoilPhysicalDegradativeProcesses,soil physical degradative processes,soil physical degradative process,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPhysicalDegradativeProcess,
https://soilwise-he.github.io/soil-health#SoilPhysicalFunctions,soil physical functions,,,soil functions,,
https://soilwise-he.github.io/soil-health#SoilPhysicalProcesses,soil physical processes,soil physical process,,soil processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPhysicalProcess,
https://soilwise-he.github.io/soil-health#SoilPhysicalProperties,soil physical properties,soil physical property,,soil properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPhysicalProperty,
https://soilwise-he.github.io/soil-health#SoilPhysicalQuality,soil physical quality,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPhysicalQuality,
https://soilwise-he.github.io/soil-health#SoilPlasticity,soil plasticity,,"The Plasticity measures the soil's ability to deform under stress without cracking or breaking, especially when wet. It is influenced by clay content and mineralogy and is important for engineering and agricultural applications. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.",soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPlasticity; http://w3id.org/glosis/model/layerhorizon/plasticityProperty,
https://soilwise-he.github.io/soil-health#SoilPollutantTransport,soil pollutant transport,,,soil transport,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPollutantTransport,
https://soilwise-he.github.io/soil-health#SoilPollution,soil pollution,,,soil threats,,
https://soilwise-he.github.io/soil-health#SoilPolymerAdsorption,soil polymer adsorption,,,soil adsorption,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPolymerAdsorption,
https://soilwise-he.github.io/soil-health#SoilPore,soil pore,,,,,
https://soilwise-he.github.io/soil-health#SoilPoreConnectivity,soil pore connectivity,,,soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreConnectivity,
https://soilwise-he.github.io/soil-health#SoilPoreContinuity,soil pore continuity,,,soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreContinuity,
https://soilwise-he.github.io/soil-health#SoilPoreGeometry,soil pore geometry,,,soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreGeometry,
https://soilwise-he.github.io/soil-health#SoilPoreHeterogeneity,soil pore heterogeneity,,,soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreHeterogeneity,
https://soilwise-he.github.io/soil-health#SoilPoreHorizontalContinuity,soil pore horizontal continuity,,,soil pore continuity,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreHorizontalContinuity,
https://soilwise-he.github.io/soil-health#SoilPoreNumber,soil pore number,,,soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreNumber,
https://soilwise-he.github.io/soil-health#SoilPoreOrientation,soil pore orientation,,,soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreOrientation,
https://soilwise-he.github.io/soil-health#SoilPorePhysicalProperties,soil pore physical properties,soil pore physical property,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPorePhysicalProperty,
https://soilwise-he.github.io/soil-health#SoilPoreShape,soil pore shape,,,soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreShape,
https://soilwise-he.github.io/soil-health#SoilPoreSize,soil pore size,,,soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreSize,
https://soilwise-he.github.io/soil-health#SoilPoreSizeDistribution,soil pore size distribution,,,soil pore physical properties; soil porosity index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreSizeDistribution,
https://soilwise-he.github.io/soil-health#SoilPoreSpace,soil pore space,,,soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreSpace,
https://soilwise-he.github.io/soil-health#SoilPoreTortuosity,soil pore tortuosity,,,soil pore physical properties; soil structure index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreTortuosity,
https://soilwise-he.github.io/soil-health#SoilPoreVerticalContinuity,soil pore vertical continuity,,,soil pore continuity,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreVerticalContinuity,
https://soilwise-he.github.io/soil-health#SoilPoreVolume,soil pore volume,,,soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreVolume,
https://soilwise-he.github.io/soil-health#SoilPoreWaterVelocity,soil pore water velocity,,,soil solute physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPoreWaterVelocity,
https://soilwise-he.github.io/soil-health#SoilPores,soil pores,soil pore,,soil substance,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPore,
https://soilwise-he.github.io/soil-health#SoilPorosity,soil porosity,,"Porosity refers to the percentage of soil volume occupied by pores or voids, which hold air and water. It directly impacts water infiltration, drainage, and root growth. Soils with high porosity are better suited for crop cultivation, as they provide good aeration and water availability. Source: Brady & Weil (2017).",derived soil properties; soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPorosity; http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Por,
https://soilwise-he.github.io/soil-health#SoilPorosityIndex,soil porosity index,,,soil structure index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPorosityIndex,
https://soilwise-he.github.io/soil-health#SoilPreferentialFlowPath,soil preferential flow path,,,soil pores,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPreferentialFlowPath,
https://soilwise-he.github.io/soil-health#SoilPressurePotential,soil pressure potential,,,soil moisture potential,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPressurePotential,
https://soilwise-he.github.io/soil-health#SoilPrimaryParticles,soil primary particles,soil primary particle,,soil particles,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPrimaryParticle,
https://soilwise-he.github.io/soil-health#SoilProcesses,soil processes,soil process,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilProcess,
https://soilwise-he.github.io/soil-health#SoilProductivity,soil productivity,,,soil agricultural functions,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilProductivity,
https://soilwise-he.github.io/soil-health#SoilProperties,soil properties,soil property,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilProperty,
https://soilwise-he.github.io/soil-health#SoilPuddling,soil puddling,,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilPuddling,
https://soilwise-he.github.io/soil-health#SoilQuality,soil quality,,,,,
https://soilwise-he.github.io/soil-health#SoilRapidDrying,soil rapid drying,,,soil drying,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilRapidDrying,
https://soilwise-he.github.io/soil-health#SoilRapidWetting,soil rapid wetting,,,soil wetting,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilRapidWetting,
https://soilwise-he.github.io/soil-health#SoilReactivity,soil reactivity,,,soil chemical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilReactivity,
https://soilwise-he.github.io/soil-health#SoilRedoxPotential,soil redox potential,,,soil chemical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilRedoxPotential,
https://soilwise-he.github.io/soil-health#SoilRelativeDensity,soil relative density,,,soil density; soil strength index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilRelativeDensity,
https://soilwise-he.github.io/soil-health#SoilRespiration,soil respiration,,,soil agricultural functions,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilRespiration,
https://soilwise-he.github.io/soil-health#SoilRetention,soil retention,,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilRetention,
https://soilwise-he.github.io/soil-health#SoilRupture,soil rupture,,,soil failure,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilRupture,
https://soilwise-he.github.io/soil-health#SoilSalinity,soil salinity,,,soil chemical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSalinity,
https://soilwise-he.github.io/soil-health#SoilSalinization,soil salinization,,,soil chemical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSalinization,
https://soilwise-he.github.io/soil-health#SoilSandContents,soil sand contents,soil sand content,,soil contents,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSandContent,
https://soilwise-he.github.io/soil-health#SoilSaturation,soil saturation,,,soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSaturation,
https://soilwise-he.github.io/soil-health#SoilSealing,soil sealing,,,soil threats,,
https://soilwise-he.github.io/soil-health#SoilSealingConsistence,soil sealing consistence,,"The sealing consistence of soil describes the resistance of the soil to the formation of a surface crust or compacted layer, which can impede water infiltration and root penetration. This phenomenon typically occurs in fine-textured soils, such as clays and silts, where the particles are tightly bound, leading to a hardened surface layer upon wetting and drying. Sealing consistence affects water movement and can lead to surface runoff and erosion in agricultural soils. Source: Soil Science Society of America (SSSA). (2008). Glossary of Soil Science Terms. Soil Science Society of America. ",soil sealing,http://w3id.org/glosis/model/surface/sealingConsistenceProperty,
https://soilwise-he.github.io/soil-health#SoilSealingThickness,soil sealing thickness,,"The sealing thickness refers to the depth of the compacted or sealed layer within the soil, which is typically a result of intense rainfall, drying, or tillage practices. This layer, which forms in fine-textured soils, can significantly reduce water infiltration and root growth, leading to reduced soil aeration and potential surface runoff. The sealing thickness property is crucial for understanding soil erosion risks and water management in agricultural systems. Source: Pagliai, M., & Vignozzi, N. (2002). Soil Structure and Soil Quality: A Review of the State of the Art. Agriculture, Ecosystems & Environment, 88(3), 77-86. ",soil sealing,http://w3id.org/glosis/model/surface/sealingThicknessProperty,
https://soilwise-he.github.io/soil-health#SoilSecondaryParticles,soil secondary particles,soil secondary particle,,soil particles,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSecondaryParticle,
https://soilwise-he.github.io/soil-health#SoilSedimentation,soil sedimentation,,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSedimentation,
https://soilwise-he.github.io/soil-health#SoilSeepage,soil seepage,,,soil engineering functions,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSeepage,
https://soilwise-he.github.io/soil-health#SoilSensitivity,soil sensitivity,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSensitivity,
https://soilwise-he.github.io/soil-health#SoilSeparate,soil separate,,,soil particles,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSeparate,
https://soilwise-he.github.io/soil-health#SoilSettlement,soil settlement,,,soil subsidence,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSettlement,
https://soilwise-he.github.io/soil-health#SoilShearStrain,soil shear strain,,,soil strain,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilShearStrain,
https://soilwise-he.github.io/soil-health#SoilShearStrength,soil shear strength,,,soil strength,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilShearStrength,
https://soilwise-he.github.io/soil-health#SoilShrinkage,soil shrinkage,,,soil volume change,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilShrinkage,
https://soilwise-he.github.io/soil-health#SoilShrinking,soil shrinking,,,soil volume change,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilShrinking,
https://soilwise-he.github.io/soil-health#SoilSiltContents,soil silt contents,soil silt content,,soil contents,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSiltContent,
https://soilwise-he.github.io/soil-health#SoilSlaking,soil slaking,,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSlaking,
https://soilwise-he.github.io/soil-health#SoilSlopeStability,soil slope stability,,,soil stability,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSlopeStability,
https://soilwise-he.github.io/soil-health#SoilSlowDrying,soil slow drying,,,soil drying,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSlowDrying,
https://soilwise-he.github.io/soil-health#SoilSlowWetting,soil slow wetting,,,soil wetting,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSlowWetting,
https://soilwise-he.github.io/soil-health#SoilSolid,soil solid,,,soil component,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSolid,
https://soilwise-he.github.io/soil-health#SoilSolidTransport,soil solid transport,,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSolidTransport,
https://soilwise-he.github.io/soil-health#SoilSolute,soil solute,,,soil component,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSolute,
https://soilwise-he.github.io/soil-health#SoilSoluteConvection,soil solute convection,,,soil solute transport,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSoluteConvection,
https://soilwise-he.github.io/soil-health#SoilSoluteConvectiveTransport,soil solute convective transport,,,soil solute transport,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSoluteConvectiveTransport,
https://soilwise-he.github.io/soil-health#SoilSoluteDiffusion,soil solute diffusion,,,soil solute transport,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSoluteDiffusion,
https://soilwise-he.github.io/soil-health#SoilSoluteDiffusiveTransport,soil solute diffusive transport,,,soil solute transport,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSoluteDiffusiveTransport,
https://soilwise-he.github.io/soil-health#SoilSoluteDispersion,soil solute dispersion,,,soil solute transport,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSoluteDispersion,
https://soilwise-he.github.io/soil-health#SoilSoluteDispersiveTransport,soil solute dispersive transport,,,soil solute transport,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSoluteDispersiveTransport,
https://soilwise-he.github.io/soil-health#SoilSoluteDispersivity,soil solute dispersivity,,,soil solute physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSoluteDispersivity,
https://soilwise-he.github.io/soil-health#SoilSoluteFluxDensity,soil solute flux density,,,soil solute physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSoluteFluxDensity,
https://soilwise-he.github.io/soil-health#SoilSolutePhysicalProperties,soil solute physical properties,soil solute physical property,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSolutePhysicalProperty,
https://soilwise-he.github.io/soil-health#SoilSoluteTransport,soil solute transport,,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSoluteTransport,
https://soilwise-he.github.io/soil-health#SoilSolutes,soil solutes,soil solute,,soil solution,,
https://soilwise-he.github.io/soil-health#SoilSolution,soil solution,,,soil component; soil liquid,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSolution,
https://soilwise-he.github.io/soil-health#SoilSorption,soil sorption,,,soil chemical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSorption,
https://soilwise-he.github.io/soil-health#SoilSpatialProperties,soil spatial properties,soil spatial property,,soil properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSpatialProperty,
https://soilwise-he.github.io/soil-health#SoilSpecificGravity,soil specific gravity,,,soil density,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSpecificGravity,
https://soilwise-he.github.io/soil-health#SoilStability,soil stability,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStability,
https://soilwise-he.github.io/soil-health#SoilStrain,soil strain,,,soil deformation,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStrain,
https://soilwise-he.github.io/soil-health#SoilStrainHardening,soil strain hardening,,,soil phenomena,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStrainHardening,
https://soilwise-he.github.io/soil-health#SoilStrength,soil strength,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStrength,
https://soilwise-he.github.io/soil-health#SoilStrengthIndex,soil strength index,,,soil structure index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStrengthIndex,
https://soilwise-he.github.io/soil-health#SoilStructuralChange,soil structural change,,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStructuralChange,
https://soilwise-he.github.io/soil-health#SoilStructuralCrust,soil structural crust,,,soil physical crust,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStructuralCrust,
https://soilwise-he.github.io/soil-health#SoilStructuralDecline,soil structural decline,,,soil chemical degradative processes; soil physical degradative processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStructuralDecline,
https://soilwise-he.github.io/soil-health#SoilStructuralMovement,soil structural movement,,,soil movement,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStructuralMovement,
https://soilwise-he.github.io/soil-health#SoilStructuralResilience,soil structural resilience,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStructuralResilience,
https://soilwise-he.github.io/soil-health#SoilStructuralStability,soil structural stability,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStructuralStability,
https://soilwise-he.github.io/soil-health#SoilStructure,soil structure,,,observable soil properties; soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStructure,
https://soilwise-he.github.io/soil-health#SoilStructureIndex,soil structure index,,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStructureIndex,
https://soilwise-he.github.io/soil-health#SoilStructureIndirectIndex,soil structure indirect index,,,soil structure index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilStructureIndirectIndex,
https://soilwise-he.github.io/soil-health#SoilSubsidence,soil subsidence,,,soil movement,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSubsidence,
https://soilwise-he.github.io/soil-health#SoilSubstance,soil substance,,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSubstance,
https://soilwise-he.github.io/soil-health#SoilSurfaceAge,soil surface age,,"Surface Age refers to the estimated age of a surface layer of soil or landform, which is important for understanding the degree of soil weathering, development, and fertility. Older surfaces may have more developed soils, while younger surfaces may be less fertile and more prone to erosion. Source: FAO, 'Soil Formation and Evolution'",soil age,http://w3id.org/glosis/model/siteplot/surfaceAgeProperty,
https://soilwise-he.github.io/soil-health#SoilSurfaceCharge,soil surface charge,,,soil charge properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSurfaceCharge,
https://soilwise-he.github.io/soil-health#SoilSurfaceSeal,soil surface seal,,,soil substance,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSurfaceSeal,
https://soilwise-he.github.io/soil-health#SoilSurfaceSealFormation,soil surface seal formation,,,soil chemical degradative processes; soil physical degradative processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSurfaceSealFormation,
https://soilwise-he.github.io/soil-health#SoilSurfaceSealing,soil surface sealing,,,soil chemical degradative processes; soil physical degradative processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSurfaceSealing,
https://soilwise-he.github.io/soil-health#SoilSwellShrinkCapacity,soil swell shrink capacity,,,soil physical capacity; soil swell shrink properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSwellShrinkCapacity,
https://soilwise-he.github.io/soil-health#SoilSwellShrinkProperties,soil swell shrink properties,soil swell shrink property,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSwellShrinkProperty,
https://soilwise-he.github.io/soil-health#SoilSwelling,soil swelling,,,soil volume change,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSwelling,
https://soilwise-he.github.io/soil-health#SoilSwellingCapacity,soil swelling capacity,,,soil swell shrink capacity,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSwellingCapacity,
https://soilwise-he.github.io/soil-health#SoilSwellingPotential,soil swelling potential,,,soil swell shrink properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilSwellingPotential,
https://soilwise-he.github.io/soil-health#SoilTangentialStrain,soil tangential strain,,,soil strain,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilTangentialStrain,
https://soilwise-he.github.io/soil-health#SoilTemperature,soil temperature,,,observable soil properties; soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilTemperature,
https://soilwise-he.github.io/soil-health#SoilTexturalClasses,soil textural classes,,,observable soil properties,,
https://soilwise-he.github.io/soil-health#SoilTexture,soil texture,,"The Soil Texture refers to the relative proportions of sand, silt, and clay in a soil. It is a key indicator of the soil’s ability to retain moisture, drain water, and support root growth. Soils can be classified into textures such as sandy, loamy, or clayey, each with distinct characteristics affecting soil management. Source: Soil Science Society of America. (2008). Soil Science Glossary. Soil Science Society of America.",soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilTexture; http://w3id.org/glosis/model/common/textureProperty,
https://soilwise-he.github.io/soil-health#SoilThawing,soil thawing,,,soil water physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilThawing,
